,Time,Radians,Year,Species
1045,1899-12-31 08:13:00,2.150027778,2016,Dasyprocta punctata
1046,1899-12-31 08:13:00,2.150027778,2016,Dasyprocta punctata
1047,1899-12-31 08:15:00,2.15875,2016,Dasyprocta punctata
1048,1899-12-31 08:16:00,2.163111111,2016,Dasyprocta punctata
1049,1899-12-31 08:17:00,2.167472222,2016,Dasyprocta punctata
1050,1899-12-31 08:17:00,2.167472222,2016,Dasyprocta punctata
1051,1899-12-31 08:17:00,2.167472222,2016,Dasyprocta punctata
1052,1899-12-31 08:19:00,2.176194444,2016,Dasyprocta punctata
1053,1899-12-31 08:19:00,2.176194444,2016,Dasyprocta punctata
1054,1899-12-31 08:19:00,2.176194444,2016,Dasyprocta punctata
1055,1899-12-31 08:19:00,2.176194444,2016,Dasyprocta punctata
1056,1899-12-31 08:19:00,2.176194444,2016,Dasyprocta punctata
1057,1899-12-31 08:24:00,2.198,2016,Dasyprocta punctata
1058,1899-12-31 08:24:00,2.198,2016,Dasyprocta punctata
1059,1899-12-31 08:26:00,2.206722222,2016,Dasyprocta punctata
1060,1899-12-31 08:26:00,2.206722222,2016,Dasyprocta punctata
1061,1899-12-31 08:26:00,2.206722222,2016,Dasyprocta punctata
1062,1899-12-31 08:28:00,2.215444444,2016,Dasyprocta punctata
1063,1899-12-31 08:29:00,2.219805556,2016,Dasyprocta punctata
1064,1899-12-31 08:29:00,2.219805556,2016,Dasyprocta punctata
1065,1899-12-31 08:29:00,2.219805556,2016,Dasyprocta punctata
1066,1899-12-31 08:31:00,2.228527778,2016,Dasyprocta punctata
1067,1899-12-31 08:33:00,2.23725,2016,Dasyprocta punctata
1068,1899-12-31 08:33:00,2.23725,2016,Dasyprocta punctata
1069,1899-12-31 08:36:00,2.250333333,2016,Dasyprocta punctata
1070,1899-12-31 08:36:00,2.250333333,2016,Dasyprocta punctata
1071,1899-12-31 08:39:00,2.263416667,2016,Dasyprocta punctata
1072,1899-12-31 08:40:00,2.267777778,2016,Dasyprocta punctata
1073,1899-12-31 08:41:00,2.272138889,2016,Dasyprocta punctata
1074,1899-12-31 08:41:00,2.272138889,2016,Dasyprocta punctata
1075,1899-12-31 08:41:00,2.272138889,2016,Dasyprocta punctata
1076,1899-12-31 08:41:00,2.272138889,2016,Dasyprocta punctata
1077,1899-12-31 08:45:00,2.289583333,2016,Dasyprocta punctata
1078,1899-12-31 08:46:00,2.293944444,2016,Dasyprocta punctata
1079,1899-12-31 08:46:00,2.293944444,2016,Dasyprocta punctata
1080,1899-12-31 08:46:00,2.293944444,2016,Dasyprocta punctata
1081,1899-12-31 08:47:00,2.298305556,2016,Dasyprocta punctata
1082,1899-12-31 08:47:00,2.298305556,2016,Dasyprocta punctata
1083,1899-12-31 08:47:00,2.298305556,2016,Dasyprocta punctata
1084,1899-12-31 08:47:00,2.298305556,2016,Dasyprocta punctata
1085,1899-12-31 08:48:00,2.302666667,2016,Dasyprocta punctata
1086,1899-12-31 08:49:00,2.307027778,2016,Dasyprocta punctata
1087,1899-12-31 08:50:00,2.311388889,2016,Dasyprocta punctata
1088,1899-12-31 08:50:00,2.311388889,2016,Dasyprocta punctata
1089,1899-12-31 08:51:00,2.31575,2016,Dasyprocta punctata
1090,1899-12-31 08:51:00,2.31575,2016,Dasyprocta punctata
1091,1899-12-31 08:52:00,2.320111111,2016,Dasyprocta punctata
1092,1899-12-31 08:52:00,2.320111111,2016,Dasyprocta punctata
1093,1899-12-31 08:52:00,2.320111111,2016,Dasyprocta punctata
1094,1899-12-31 08:53:00,2.324472222,2016,Dasyprocta punctata
1095,1899-12-31 08:55:00,2.333194444,2016,Dasyprocta punctata
1096,1899-12-31 08:56:00,2.337555556,2016,Dasyprocta punctata
1097,1899-12-31 08:57:00,2.341916667,2016,Dasyprocta punctata
1098,1899-12-31 08:57:00,2.341916667,2016,Dasyprocta punctata
1099,1899-12-31 08:58:00,2.346277778,2016,Dasyprocta punctata
1100,1899-12-31 09:01:00,2.359361111,2016,Dasyprocta punctata
1101,1899-12-31 09:01:00,2.359361111,2016,Dasyprocta punctata
1102,1899-12-31 09:06:00,2.381166667,2016,Dasyprocta punctata
1103,1899-12-31 09:07:00,2.385527778,2016,Dasyprocta punctata
1104,1899-12-31 09:08:00,2.389888889,2016,Dasyprocta punctata
1105,1899-12-31 09:09:00,2.39425,2016,Dasyprocta punctata
1106,1899-12-31 09:10:00,2.398611111,2016,Dasyprocta punctata
1107,1899-12-31 09:11:00,2.402972222,2016,Dasyprocta punctata
1108,1899-12-31 09:11:00,2.402972222,2016,Dasyprocta punctata
1109,1899-12-31 09:12:00,2.407333333,2016,Dasyprocta punctata
1110,1899-12-31 09:12:00,2.407333333,2016,Dasyprocta punctata
1111,1899-12-31 09:12:00,2.407333333,2016,Dasyprocta punctata
1112,1899-12-31 09:15:00,2.420416667,2016,Dasyprocta punctata
1113,1899-12-31 09:15:00,2.420416667,2016,Dasyprocta punctata
1114,1899-12-31 09:16:00,2.424777778,2016,Dasyprocta punctata
1115,1899-12-31 09:20:00,2.442222222,2016,Dasyprocta punctata
1116,1899-12-31 09:20:00,2.442222222,2016,Dasyprocta punctata
1117,1899-12-31 09:21:00,2.446583333,2016,Dasyprocta punctata
1118,1899-12-31 09:21:00,2.446583333,2016,Dasyprocta punctata
1119,1899-12-31 09:23:00,2.455305556,2016,Dasyprocta punctata
1120,1899-12-31 09:23:00,2.455305556,2016,Dasyprocta punctata
1121,1899-12-31 09:25:00,2.464027778,2016,Dasyprocta punctata
1122,1899-12-31 09:25:00,2.464027778,2016,Dasyprocta punctata
1123,1899-12-31 09:25:00,2.464027778,2016,Dasyprocta punctata
1124,1899-12-31 09:26:00,2.468388889,2016,Dasyprocta punctata
1125,1899-12-31 09:26:00,2.468388889,2016,Dasyprocta punctata
1126,1899-12-31 09:27:00,2.47275,2016,Dasyprocta punctata
1127,1899-12-31 09:28:00,2.477111111,2016,Dasyprocta punctata
1128,1899-12-31 09:28:00,2.477111111,2016,Dasyprocta punctata
1129,1899-12-31 09:29:00,2.481472222,2016,Dasyprocta punctata
1130,1899-12-31 09:31:00,2.490194444,2016,Dasyprocta punctata
1131,1899-12-31 09:32:00,2.494555556,2016,Dasyprocta punctata
1132,1899-12-31 09:32:00,2.494555556,2016,Dasyprocta punctata
1133,1899-12-31 09:32:00,2.494555556,2016,Dasyprocta punctata
1134,1899-12-31 09:33:00,2.498916667,2016,Dasyprocta punctata
1135,1899-12-31 09:34:00,2.503277778,2016,Dasyprocta punctata
1136,1899-12-31 09:34:00,2.503277778,2016,Dasyprocta punctata
1137,1899-12-31 09:35:00,2.507638889,2016,Dasyprocta punctata
1138,1899-12-31 09:35:00,2.507638889,2016,Dasyprocta punctata
1139,1899-12-31 09:36:00,2.512,2016,Dasyprocta punctata
1140,1899-12-31 09:36:00,2.512,2016,Dasyprocta punctata
1141,1899-12-31 09:39:00,2.525083333,2016,Dasyprocta punctata
1142,1899-12-31 09:39:00,2.525083333,2016,Dasyprocta punctata
1143,1899-12-31 09:43:00,2.542527778,2016,Dasyprocta punctata
1144,1899-12-31 09:44:00,2.546888889,2016,Dasyprocta punctata
1145,1899-12-31 09:44:00,2.546888889,2016,Dasyprocta punctata
1146,1899-12-31 09:45:00,2.55125,2016,Dasyprocta punctata
1147,1899-12-31 09:47:00,2.559972222,2016,Dasyprocta punctata
1148,1899-12-31 09:48:00,2.564333333,2016,Dasyprocta punctata
1149,1899-12-31 09:48:00,2.564333333,2016,Dasyprocta punctata
1150,1899-12-31 09:49:00,2.568694444,2016,Dasyprocta punctata
1151,1899-12-31 09:50:00,2.573055556,2016,Dasyprocta punctata
1152,1899-12-31 09:51:00,2.577416667,2016,Dasyprocta punctata
1153,1899-12-31 09:53:00,2.586138889,2016,Dasyprocta punctata
1154,1899-12-31 09:54:00,2.5905,2016,Dasyprocta punctata
1155,1899-12-31 09:55:00,2.594861111,2016,Dasyprocta punctata
1156,1899-12-31 09:56:00,2.599222222,2016,Dasyprocta punctata
1157,1899-12-31 09:57:00,2.603583333,2016,Dasyprocta punctata
1158,1899-12-31 09:58:00,2.607944444,2016,Dasyprocta punctata
1159,1899-12-31 09:59:00,2.612305556,2016,Dasyprocta punctata
1160,1899-12-31 10:01:00,2.621027778,2016,Dasyprocta punctata
1161,1899-12-31 10:01:00,2.621027778,2016,Dasyprocta punctata
1162,1899-12-31 10:02:00,2.625388889,2016,Dasyprocta punctata
1163,1899-12-31 10:02:00,2.625388889,2016,Dasyprocta punctata
1164,1899-12-31 10:02:00,2.625388889,2016,Dasyprocta punctata
1165,1899-12-31 10:06:00,2.642833333,2016,Dasyprocta punctata
1166,1899-12-31 10:07:00,2.647194444,2016,Dasyprocta punctata
1167,1899-12-31 10:08:00,2.651555556,2016,Dasyprocta punctata
1168,1899-12-31 10:10:00,2.660277778,2016,Dasyprocta punctata
1169,1899-12-31 10:10:00,2.660277778,2016,Dasyprocta punctata
1170,1899-12-31 10:11:00,2.664638889,2016,Dasyprocta punctata
1171,1899-12-31 10:11:00,2.664638889,2016,Dasyprocta punctata
1172,1899-12-31 10:11:00,2.664638889,2016,Dasyprocta punctata
1173,1899-12-31 10:11:00,2.664638889,2016,Dasyprocta punctata
1174,1899-12-31 10:12:00,2.669,2016,Dasyprocta punctata
1175,1899-12-31 10:12:00,2.669,2016,Dasyprocta punctata
1176,1899-12-31 10:17:00,2.690805556,2016,Dasyprocta punctata
1177,1899-12-31 10:17:00,2.690805556,2016,Dasyprocta punctata
1178,1899-12-31 10:18:00,2.695166667,2016,Dasyprocta punctata
1179,1899-12-31 10:18:00,2.695166667,2016,Dasyprocta punctata
1180,1899-12-31 10:18:00,2.695166667,2016,Dasyprocta punctata
1181,1899-12-31 10:19:00,2.699527778,2016,Dasyprocta punctata
1182,1899-12-31 10:21:00,2.70825,2016,Dasyprocta punctata
1183,1899-12-31 10:21:00,2.70825,2016,Dasyprocta punctata
1184,1899-12-31 10:22:00,2.712611111,2016,Dasyprocta punctata
1185,1899-12-31 10:23:00,2.716972222,2016,Dasyprocta punctata
1186,1899-12-31 10:24:00,2.721333333,2016,Dasyprocta punctata
1187,1899-12-31 10:30:00,2.7475,2016,Dasyprocta punctata
1188,1899-12-31 10:30:00,2.7475,2016,Dasyprocta punctata
1189,1899-12-31 10:31:00,2.751861111,2016,Dasyprocta punctata
1190,1899-12-31 10:32:00,2.756222222,2016,Dasyprocta punctata
1191,1899-12-31 10:32:00,2.756222222,2016,Dasyprocta punctata
1192,1899-12-31 10:34:00,2.764944444,2016,Dasyprocta punctata
1193,1899-12-31 10:34:00,2.764944444,2016,Dasyprocta punctata
1194,1899-12-31 10:39:00,2.78675,2016,Dasyprocta punctata
1195,1899-12-31 10:40:00,2.791111111,2016,Dasyprocta punctata
1196,1899-12-31 10:42:00,2.799833333,2016,Dasyprocta punctata
1197,1899-12-31 10:43:00,2.804194444,2016,Dasyprocta punctata
1198,1899-12-31 10:44:00,2.808555556,2016,Dasyprocta punctata
1199,1899-12-31 10:45:00,2.812916667,2016,Dasyprocta punctata
1200,1899-12-31 10:46:00,2.817277778,2016,Dasyprocta punctata
1201,1899-12-31 10:46:00,2.817277778,2016,Dasyprocta punctata
1202,1899-12-31 10:47:00,2.821638889,2016,Dasyprocta punctata
1203,1899-12-31 10:51:00,2.839083333,2016,Dasyprocta punctata
1204,1899-12-31 10:53:00,2.847805556,2016,Dasyprocta punctata
1205,1899-12-31 10:58:00,2.869611111,2016,Dasyprocta punctata
1206,1899-12-31 10:59:00,2.873972222,2016,Dasyprocta punctata
1207,1899-12-31 11:02:00,2.887055556,2016,Dasyprocta punctata
1208,1899-12-31 11:03:00,2.891416667,2016,Dasyprocta punctata
1209,1899-12-31 11:03:00,2.891416667,2016,Dasyprocta punctata
1210,1899-12-31 11:04:00,2.895777778,2016,Dasyprocta punctata
1211,1899-12-31 11:05:00,2.900138889,2016,Dasyprocta punctata
1212,1899-12-31 11:10:00,2.921944444,2016,Dasyprocta punctata
1213,1899-12-31 11:12:00,2.930666667,2016,Dasyprocta punctata
1214,1899-12-31 11:13:00,2.935027778,2016,Dasyprocta punctata
1215,1899-12-31 11:15:00,2.94375,2016,Dasyprocta punctata
1216,1899-12-31 11:17:00,2.952472222,2016,Dasyprocta punctata
1217,1899-12-31 11:20:00,2.965555556,2016,Dasyprocta punctata
1218,1899-12-31 11:22:00,2.974277778,2016,Dasyprocta punctata
1219,1899-12-31 11:22:00,2.974277778,2016,Dasyprocta punctata
1220,1899-12-31 11:27:00,2.996083333,2016,Dasyprocta punctata
1221,1899-12-31 11:27:00,2.996083333,2016,Dasyprocta punctata
1222,1899-12-31 11:28:00,3.000444444,2016,Dasyprocta punctata
1223,1899-12-31 11:28:00,3.000444444,2016,Dasyprocta punctata
1224,1899-12-31 11:31:00,3.013527778,2016,Dasyprocta punctata
1225,1899-12-31 11:31:00,3.013527778,2016,Dasyprocta punctata
1226,1899-12-31 11:32:00,3.017888889,2016,Dasyprocta punctata
1227,1899-12-31 11:37:00,3.039694444,2016,Dasyprocta punctata
1228,1899-12-31 11:41:00,3.057138889,2016,Dasyprocta punctata
1229,1899-12-31 11:55:00,3.118194444,2016,Dasyprocta punctata
1230,1899-12-31 11:55:00,3.118194444,2016,Dasyprocta punctata
1231,1899-12-31 11:55:00,3.118194444,2016,Dasyprocta punctata
1232,1899-12-31 11:55:00,3.118194444,2016,Dasyprocta punctata
1233,1899-12-31 11:56:00,3.122555556,2016,Dasyprocta punctata
1234,1899-12-31 11:57:00,3.126916667,2016,Dasyprocta punctata
1235,1899-12-31 12:00:00,3.14,2016,Dasyprocta punctata
1236,1899-12-31 12:00:00,3.14,2016,Dasyprocta punctata
1237,1899-12-31 12:10:00,3.183611111,2016,Dasyprocta punctata
1238,1899-12-31 12:12:00,3.192333333,2016,Dasyprocta punctata
1239,1899-12-31 12:13:00,3.196694444,2016,Dasyprocta punctata
1240,1899-12-31 12:14:00,3.201055556,2016,Dasyprocta punctata
1241,1899-12-31 12:15:00,3.205416667,2016,Dasyprocta punctata
1242,1899-12-31 12:16:00,3.209777778,2016,Dasyprocta punctata
1243,1899-12-31 12:16:00,3.209777778,2016,Dasyprocta punctata
1244,1899-12-31 12:18:00,3.2185,2016,Dasyprocta punctata
1245,1899-12-31 12:18:00,3.2185,2016,Dasyprocta punctata
1246,1899-12-31 12:19:00,3.222861111,2016,Dasyprocta punctata
1247,1899-12-31 12:19:00,3.222861111,2016,Dasyprocta punctata
1248,1899-12-31 12:20:00,3.227222222,2016,Dasyprocta punctata
1249,1899-12-31 12:20:00,3.227222222,2016,Dasyprocta punctata
1250,1899-12-31 12:27:00,3.25775,2016,Dasyprocta punctata
1251,1899-12-31 12:30:00,3.270833333,2016,Dasyprocta punctata
1252,1899-12-31 12:31:00,3.275194444,2016,Dasyprocta punctata
1253,1899-12-31 12:32:00,3.279555556,2016,Dasyprocta punctata
1254,1899-12-31 12:35:00,3.292638889,2016,Dasyprocta punctata
1255,1899-12-31 12:35:00,3.292638889,2016,Dasyprocta punctata
1256,1899-12-31 12:37:00,3.301361111,2016,Dasyprocta punctata
1257,1899-12-31 12:37:00,3.301361111,2016,Dasyprocta punctata
1258,1899-12-31 12:38:00,3.305722222,2016,Dasyprocta punctata
1259,1899-12-31 12:40:00,3.314444444,2016,Dasyprocta punctata
1260,1899-12-31 12:45:00,3.33625,2016,Dasyprocta punctata
1261,1899-12-31 12:45:00,3.33625,2016,Dasyprocta punctata
1262,1899-12-31 12:47:00,3.344972222,2016,Dasyprocta punctata
1263,1899-12-31 12:47:00,3.344972222,2016,Dasyprocta punctata
1264,1899-12-31 12:51:00,3.362416667,2016,Dasyprocta punctata
1265,1899-12-31 12:52:00,3.366777778,2016,Dasyprocta punctata
1266,1899-12-31 12:56:00,3.384222222,2016,Dasyprocta punctata
1267,1899-12-31 12:57:00,3.388583333,2016,Dasyprocta punctata
1268,1899-12-31 12:57:00,3.388583333,2016,Dasyprocta punctata
1269,1899-12-31 13:01:00,3.406027778,2016,Dasyprocta punctata
1270,1899-12-31 13:05:00,3.423472222,2016,Dasyprocta punctata
1271,1899-12-31 13:06:00,3.427833333,2016,Dasyprocta punctata
1272,1899-12-31 13:11:00,3.449638889,2016,Dasyprocta punctata
1273,1899-12-31 13:19:00,3.484527778,2016,Dasyprocta punctata
1274,1899-12-31 13:21:00,3.49325,2016,Dasyprocta punctata
1275,1899-12-31 13:22:00,3.497611111,2016,Dasyprocta punctata
1276,1899-12-31 13:23:00,3.501972222,2016,Dasyprocta punctata
1277,1899-12-31 13:25:00,3.510694444,2016,Dasyprocta punctata
1278,1899-12-31 13:29:00,3.528138889,2016,Dasyprocta punctata
1279,1899-12-31 13:31:00,3.536861111,2016,Dasyprocta punctata
1280,1899-12-31 13:38:00,3.567388889,2016,Dasyprocta punctata
1281,1899-12-31 13:39:00,3.57175,2016,Dasyprocta punctata
1282,1899-12-31 13:40:00,3.576111111,2016,Dasyprocta punctata
1283,1899-12-31 13:41:00,3.580472222,2016,Dasyprocta punctata
1284,1899-12-31 13:41:00,3.580472222,2016,Dasyprocta punctata
1285,1899-12-31 13:42:00,3.584833333,2016,Dasyprocta punctata
1286,1899-12-31 13:42:00,3.584833333,2016,Dasyprocta punctata
1287,1899-12-31 13:45:00,3.597916667,2016,Dasyprocta punctata
1288,1899-12-31 13:45:00,3.597916667,2016,Dasyprocta punctata
1289,1899-12-31 13:48:00,3.611,2016,Dasyprocta punctata
1290,1899-12-31 13:49:00,3.615361111,2016,Dasyprocta punctata
1291,1899-12-31 13:49:00,3.615361111,2016,Dasyprocta punctata
1292,1899-12-31 13:51:00,3.624083333,2016,Dasyprocta punctata
1293,1899-12-31 13:56:00,3.645888889,2016,Dasyprocta punctata
1294,1899-12-31 13:58:00,3.654611111,2016,Dasyprocta punctata
1295,1899-12-31 14:01:00,3.667694444,2016,Dasyprocta punctata
1296,1899-12-31 14:03:00,3.676416667,2016,Dasyprocta punctata
1297,1899-12-31 14:04:00,3.680777778,2016,Dasyprocta punctata
1298,1899-12-31 14:05:00,3.685138889,2016,Dasyprocta punctata
1299,1899-12-31 14:06:00,3.6895,2016,Dasyprocta punctata
1300,1899-12-31 14:08:00,3.698222222,2016,Dasyprocta punctata
1301,1899-12-31 14:11:00,3.711305556,2016,Dasyprocta punctata
1302,1899-12-31 14:13:00,3.720027778,2016,Dasyprocta punctata
1303,1899-12-31 14:13:00,3.720027778,2016,Dasyprocta punctata
1304,1899-12-31 14:18:00,3.741833333,2016,Dasyprocta punctata
1305,1899-12-31 14:19:00,3.746194444,2016,Dasyprocta punctata
1306,1899-12-31 14:22:00,3.759277778,2016,Dasyprocta punctata
1307,1899-12-31 14:22:00,3.759277778,2016,Dasyprocta punctata
1308,1899-12-31 14:23:00,3.763638889,2016,Dasyprocta punctata
1309,1899-12-31 14:23:00,3.763638889,2016,Dasyprocta punctata
1310,1899-12-31 14:29:00,3.789805556,2016,Dasyprocta punctata
1311,1899-12-31 14:31:00,3.798527778,2016,Dasyprocta punctata
1312,1899-12-31 14:34:00,3.811611111,2016,Dasyprocta punctata
1313,1899-12-31 14:38:00,3.829055556,2016,Dasyprocta punctata
1314,1899-12-31 14:39:00,3.833416667,2016,Dasyprocta punctata
1315,1899-12-31 14:44:00,3.855222222,2016,Dasyprocta punctata
1316,1899-12-31 14:45:00,3.859583333,2016,Dasyprocta punctata
1317,1899-12-31 14:52:00,3.890111111,2016,Dasyprocta punctata
1318,1899-12-31 14:56:00,3.907555556,2016,Dasyprocta punctata
1319,1899-12-31 15:00:00,3.925,2016,Dasyprocta punctata
1320,1899-12-31 15:02:00,3.933722222,2016,Dasyprocta punctata
1321,1899-12-31 15:05:00,3.946805556,2016,Dasyprocta punctata
1322,1899-12-31 15:08:00,3.959888889,2016,Dasyprocta punctata
1323,1899-12-31 15:15:00,3.990416667,2016,Dasyprocta punctata
1324,1899-12-31 15:15:00,3.990416667,2016,Dasyprocta punctata
1325,1899-12-31 15:16:00,3.994777778,2016,Dasyprocta punctata
1326,1899-12-31 15:16:00,3.994777778,2016,Dasyprocta punctata
1327,1899-12-31 15:16:00,3.994777778,2016,Dasyprocta punctata
1328,1899-12-31 15:20:00,4.012222222,2016,Dasyprocta punctata
1329,1899-12-31 15:21:00,4.016583333,2016,Dasyprocta punctata
1330,1899-12-31 15:26:00,4.038388889,2016,Dasyprocta punctata
1331,1899-12-31 15:27:00,4.04275,2016,Dasyprocta punctata
1332,1899-12-31 15:31:00,4.060194444,2016,Dasyprocta punctata
1333,1899-12-31 15:34:00,4.073277778,2016,Dasyprocta punctata
1334,1899-12-31 15:37:00,4.086361111,2016,Dasyprocta punctata
1335,1899-12-31 15:38:00,4.090722222,2016,Dasyprocta punctata
1336,1899-12-31 15:38:00,4.090722222,2016,Dasyprocta punctata
1337,1899-12-31 15:39:00,4.095083333,2016,Dasyprocta punctata
1338,1899-12-31 15:42:00,4.108166667,2016,Dasyprocta punctata
1339,1899-12-31 15:43:00,4.112527778,2016,Dasyprocta punctata
1340,1899-12-31 15:43:00,4.112527778,2016,Dasyprocta punctata
1341,1899-12-31 15:47:00,4.129972222,2016,Dasyprocta punctata
1342,1899-12-31 15:48:00,4.134333333,2016,Dasyprocta punctata
1343,1899-12-31 15:48:00,4.134333333,2016,Dasyprocta punctata
1344,1899-12-31 15:50:00,4.143055556,2016,Dasyprocta punctata
1345,1899-12-31 15:52:00,4.151777778,2016,Dasyprocta punctata
1346,1899-12-31 15:54:00,4.1605,2016,Dasyprocta punctata
1347,1899-12-31 15:55:00,4.164861111,2016,Dasyprocta punctata
1348,1899-12-31 15:55:00,4.164861111,2016,Dasyprocta punctata
1349,1899-12-31 15:59:00,4.182305556,2016,Dasyprocta punctata
1350,1899-12-31 16:00:00,4.186666667,2016,Dasyprocta punctata
1351,1899-12-31 16:01:00,4.191027778,2016,Dasyprocta punctata
1352,1899-12-31 16:02:00,4.195388889,2016,Dasyprocta punctata
1353,1899-12-31 16:03:00,4.19975,2016,Dasyprocta punctata
1354,1899-12-31 16:03:00,4.19975,2016,Dasyprocta punctata
1355,1899-12-31 16:05:00,4.208472222,2016,Dasyprocta punctata
1356,1899-12-31 16:05:00,4.208472222,2016,Dasyprocta punctata
1357,1899-12-31 16:08:00,4.221555556,2016,Dasyprocta punctata
1358,1899-12-31 16:08:00,4.221555556,2016,Dasyprocta punctata
1359,1899-12-31 16:11:00,4.234638889,2016,Dasyprocta punctata
1360,1899-12-31 16:12:00,4.239,2016,Dasyprocta punctata
1361,1899-12-31 16:13:00,4.243361111,2016,Dasyprocta punctata
1362,1899-12-31 16:15:00,4.252083333,2016,Dasyprocta punctata
1363,1899-12-31 16:17:00,4.260805556,2016,Dasyprocta punctata
1364,1899-12-31 16:19:00,4.269527778,2016,Dasyprocta punctata
1365,1899-12-31 16:19:00,4.269527778,2016,Dasyprocta punctata
1366,1899-12-31 16:19:00,4.269527778,2016,Dasyprocta punctata
1367,1899-12-31 16:20:00,4.273888889,2016,Dasyprocta punctata
1368,1899-12-31 16:23:00,4.286972222,2016,Dasyprocta punctata
1369,1899-12-31 16:26:00,4.300055556,2016,Dasyprocta punctata
1370,1899-12-31 16:27:00,4.304416667,2016,Dasyprocta punctata
1371,1899-12-31 16:29:00,4.313138889,2016,Dasyprocta punctata
1372,1899-12-31 16:31:00,4.321861111,2016,Dasyprocta punctata
1373,1899-12-31 16:32:00,4.326222222,2016,Dasyprocta punctata
1374,1899-12-31 16:33:00,4.330583333,2016,Dasyprocta punctata
1375,1899-12-31 16:33:00,4.330583333,2016,Dasyprocta punctata
1376,1899-12-31 16:34:00,4.334944444,2016,Dasyprocta punctata
1377,1899-12-31 16:36:00,4.343666667,2016,Dasyprocta punctata
1378,1899-12-31 16:36:00,4.343666667,2016,Dasyprocta punctata
1379,1899-12-31 16:38:00,4.352388889,2016,Dasyprocta punctata
1380,1899-12-31 16:38:00,4.352388889,2016,Dasyprocta punctata
1381,1899-12-31 16:38:00,4.352388889,2016,Dasyprocta punctata
1382,1899-12-31 16:39:00,4.35675,2016,Dasyprocta punctata
1383,1899-12-31 16:40:00,4.361111111,2016,Dasyprocta punctata
1384,1899-12-31 16:41:00,4.365472222,2016,Dasyprocta punctata
1385,1899-12-31 16:41:00,4.365472222,2016,Dasyprocta punctata
1386,1899-12-31 16:41:00,4.365472222,2016,Dasyprocta punctata
1387,1899-12-31 16:41:00,4.365472222,2016,Dasyprocta punctata
1388,1899-12-31 16:42:00,4.369833333,2016,Dasyprocta punctata
1389,1899-12-31 16:43:00,4.374194444,2016,Dasyprocta punctata
1390,1899-12-31 16:43:00,4.374194444,2016,Dasyprocta punctata
1391,1899-12-31 16:47:00,4.391638889,2016,Dasyprocta punctata
1392,1899-12-31 16:47:00,4.391638889,2016,Dasyprocta punctata
1393,1899-12-31 16:49:00,4.400361111,2016,Dasyprocta punctata
1394,1899-12-31 16:50:00,4.404722222,2016,Dasyprocta punctata
1395,1899-12-31 16:51:00,4.409083333,2016,Dasyprocta punctata
1396,1899-12-31 16:51:00,4.409083333,2016,Dasyprocta punctata
1397,1899-12-31 16:54:00,4.422166667,2016,Dasyprocta punctata
1398,1899-12-31 16:56:00,4.430888889,2016,Dasyprocta punctata
1399,1899-12-31 16:57:00,4.43525,2016,Dasyprocta punctata
1400,1899-12-31 16:57:00,4.43525,2016,Dasyprocta punctata
1401,1899-12-31 17:00:00,4.448333333,2016,Dasyprocta punctata
1402,1899-12-31 17:01:00,4.452694444,2016,Dasyprocta punctata
1403,1899-12-31 17:01:00,4.452694444,2016,Dasyprocta punctata
1404,1899-12-31 17:05:00,4.470138889,2016,Dasyprocta punctata
1405,1899-12-31 17:05:00,4.470138889,2016,Dasyprocta punctata
1406,1899-12-31 17:06:00,4.4745,2016,Dasyprocta punctata
1407,1899-12-31 17:08:00,4.483222222,2016,Dasyprocta punctata
1408,1899-12-31 17:10:00,4.491944444,2016,Dasyprocta punctata
1409,1899-12-31 17:11:00,4.496305556,2016,Dasyprocta punctata
1410,1899-12-31 17:13:00,4.505027778,2016,Dasyprocta punctata
1411,1899-12-31 17:14:00,4.509388889,2016,Dasyprocta punctata
1412,1899-12-31 17:15:00,4.51375,2016,Dasyprocta punctata
1413,1899-12-31 17:17:00,4.522472222,2016,Dasyprocta punctata
1414,1899-12-31 17:17:00,4.522472222,2016,Dasyprocta punctata
1415,1899-12-31 17:21:00,4.539916667,2016,Dasyprocta punctata
1416,1899-12-31 17:22:00,4.544277778,2016,Dasyprocta punctata
1417,1899-12-31 17:24:00,4.553,2016,Dasyprocta punctata
1418,1899-12-31 17:25:00,4.557361111,2016,Dasyprocta punctata
1419,1899-12-31 17:28:00,4.570444444,2016,Dasyprocta punctata
1420,1899-12-31 17:30:00,4.579166667,2016,Dasyprocta punctata
1421,1899-12-31 17:30:00,4.579166667,2016,Dasyprocta punctata
1422,1899-12-31 17:31:00,4.583527778,2016,Dasyprocta punctata
1423,1899-12-31 17:33:00,4.59225,2016,Dasyprocta punctata
1424,1899-12-31 17:34:00,4.596611111,2016,Dasyprocta punctata
1425,1899-12-31 17:35:00,4.600972222,2016,Dasyprocta punctata
1426,1899-12-31 17:35:00,4.600972222,2016,Dasyprocta punctata
1427,1899-12-31 17:35:00,4.600972222,2016,Dasyprocta punctata
1428,1899-12-31 17:37:00,4.609694444,2016,Dasyprocta punctata
1429,1899-12-31 17:38:00,4.614055556,2016,Dasyprocta punctata
1430,1899-12-31 17:38:00,4.614055556,2016,Dasyprocta punctata
1431,1899-12-31 17:39:00,4.618416667,2016,Dasyprocta punctata
1432,1899-12-31 17:40:00,4.622777778,2016,Dasyprocta punctata
1433,1899-12-31 17:43:00,4.635861111,2016,Dasyprocta punctata
1434,1899-12-31 17:43:00,4.635861111,2016,Dasyprocta punctata
